Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
RIDB,"(37.31730769230769, 127.01442307692307)","(37.36538461538461, 127.0576923076923)"
RJCC,"(37.26923076923077, 127.0576923076923)","(37.31730769230769, 127.10096153846155)"
RJCA,"(37.31730769230769, 127.0576923076923)","(37.36538461538461, 127.10096153846155)"
RJCB,"(37.31730769230769, 127.10096153846155)","(37.36538461538461, 127.14423076923077)"
RJAA,"(37.41346153846153, 127.0576923076923)","(37.46153846153846, 127.10096153846155)"
RJAB,"(37.41346153846153, 127.10096153846155)","(37.46153846153846, 127.14423076923077)"
RMAC,"(37.36538461538461, 127.57692307692308)","(37.41346153846153, 127.62019230769232)"
RMAA,"(37.41346153846153, 127.57692307692308)","(37.46153846153846, 127.62019230769232)"
RMAD,"(37.36538461538461, 127.62019230769232)","(37.41346153846153, 127.66346153846155)"
RMBC,"(37.36538461538461, 127.66346153846155)","(37.41346153846153, 127.70673076923077)"
RMBD,"(37.36538461538461, 127.70673076923077)","(37.41346153846153, 127.75)"
RNCC,"(37.26923076923077, 127.75)","(37.31730769230769, 127.79326923076923)"
RNCA,"(37.31730769230769, 127.75)","(37.36538461538461, 127.79326923076923)"
RNCD,"(37.26923076923077, 127.79326923076923)","(37.31730769230769, 127.83653846153845)"
RNAB,"(37.41346153846153, 127.79326923076923)","(37.46153846153846, 127.83653846153845)"
RNDC,"(37.26923076923077, 127.83653846153845)","(37.31730769230769, 127.87980769230768)"
ROCD,"(37.26923076923077, 127.96634615384616)","(37.31730769230769, 128.0096153846154)"
ROCB,"(37.31730769230769, 127.96634615384616)","(37.36538461538461, 128.0096153846154)"
SFCA,"(37.50961538461539, 126.36538461538461)","(37.55769230769231, 126.40865384615384)"
SFCB,"(37.50961538461539, 126.40865384615384)","(37.55769230769231, 126.45192307692307)"
SFDA,"(37.50961538461539, 126.45192307692307)","(37.55769230769231, 126.49519230769229)"
SGBA,"(37.605769230769226, 126.625)","(37.65384615384615, 126.66826923076923)"
SGBB,"(37.605769230769226, 126.66826923076923)","(37.65384615384615, 126.71153846153847)"
SHAA,"(37.605769230769226, 126.71153846153847)","(37.65384615384615, 126.75480769230771)"
SHAB,"(37.605769230769226, 126.75480769230771)","(37.65384615384615, 126.79807692307693)"
SHDC,"(37.46153846153846, 126.79807692307693)","(37.50961538461539, 126.84134615384616)"
SHBA,"(37.605769230769226, 126.79807692307693)","(37.65384615384615, 126.84134615384616)"
SIAB,"(37.605769230769226, 126.92788461538461)","(37.65384615384615, 126.97115384615384)"
SIDD,"(37.46153846153846, 127.01442307692307)","(37.50961538461539, 127.0576923076923)"
SIBA,"(37.605769230769226, 126.97115384615384)","(37.65384615384615, 127.01442307692307)"
SIBB,"(37.605769230769226, 127.01442307692307)","(37.65384615384615, 127.0576923076923)"
SJCB,"(37.50961538461539, 127.10096153846155)","(37.55769230769231, 127.14423076923077)"
SJAA,"(37.605769230769226, 127.0576923076923)","(37.65384615384615, 127.10096153846155)"
SKCC,"(37.46153846153846, 127.23076923076923)","(37.50961538461539, 127.27403846153845)"
SKCD,"(37.46153846153846, 127.27403846153845)","(37.50961538461539, 127.3173076923077)"
SKAA,"(37.605769230769226, 127.23076923076923)","(37.65384615384615, 127.27403846153845)"
SKDC,"(37.46153846153846, 127.3173076923077)","(37.50961538461539, 127.36057692307693)"
SKDD,"(37.46153846153846, 127.36057692307693)","(37.50961538461539, 127.40384615384616)"
SLCC,"(37.46153846153846, 127.40384615384616)","(37.50961538461539, 127.44711538461539)"
SLDA,"(37.50961538461539, 127.49038461538461)","(37.55769230769231, 127.53365384615384)"
SLDB,"(37.50961538461539, 127.53365384615384)","(37.55769230769231, 127.57692307692308)"
SMCA,"(37.50961538461539, 127.57692307692308)","(37.55769230769231, 127.62019230769232)"
SMCB,"(37.50961538461539, 127.62019230769232)","(37.55769230769231, 127.66346153846155)"
THCC,"(37.65384615384615, 126.71153846153847)","(37.70192307692308, 126.75480769230771)"
THCA,"(37.70192307692308, 126.71153846153847)","(37.75, 126.75480769230771)"
THCD,"(37.65384615384615, 126.75480769230771)","(37.70192307692308, 126.79807692307693)"
THDB,"(37.70192307692308, 126.84134615384616)","(37.75, 126.88461538461539)"
TICA,"(37.70192307692308, 126.88461538461539)","(37.75, 126.92788461538461)"
TICD,"(37.65384615384615, 126.92788461538461)","(37.70192307692308, 126.97115384615384)"
TICB,"(37.70192307692308, 126.92788461538461)","(37.75, 126.97115384615384)"
TIDC,"(37.65384615384615, 126.97115384615384)","(37.70192307692308, 127.01442307692307)"
TIDB,"(37.70192307692308, 127.01442307692307)","(37.75, 127.0576923076923)"
TJCC,"(37.65384615384615, 127.0576923076923)","(37.70192307692308, 127.10096153846155)"
TJCA,"(37.70192307692308, 127.0576923076923)","(37.75, 127.10096153846155)"
TJCB,"(37.70192307692308, 127.10096153846155)","(37.75, 127.14423076923077)"
TJDC,"(37.65384615384615, 127.14423076923077)","(37.70192307692308, 127.1875)"
TJDA,"(37.70192307692308, 127.14423076923077)","(37.75, 127.1875)"
TJDB,"(37.70192307692308, 127.1875)","(37.75, 127.23076923076923)"
TKDA,"(37.70192307692308, 127.3173076923077)","(37.75, 127.36057692307693)"
TLCC,"(37.65384615384615, 127.40384615384616)","(37.70192307692308, 127.44711538461539)"
TLCD,"(37.65384615384615, 127.44711538461539)","(37.70192307692308, 127.49038461538461)"
TLCB,"(37.70192307692308, 127.44711538461539)","(37.75, 127.49038461538461)"
TLBC,"(37.75, 127.49038461538461)","(37.79807692307692, 127.53365384615384)"
TLBA,"(37.79807692307692, 127.49038461538461)","(37.84615384615385, 127.53365384615384)"
TLBB,"(37.79807692307692, 127.53365384615384)","(37.84615384615385, 127.57692307692308)"
FHBAC,"(35.105769230769226, 126.79807692307693)","(35.12980769230769, 126.81971153846155)"
FHBAD,"(35.105769230769226, 126.81971153846155)","(35.12980769230769, 126.84134615384616)"
FHBAB,"(35.12980769230769, 126.81971153846155)","(35.15384615384615, 126.84134615384616)"
GHCBC,"(35.20192307692308, 126.75480769230771)","(35.22596153846154, 126.77644230769232)"
GHCBD,"(35.20192307692308, 126.77644230769232)","(35.22596153846154, 126.79807692307693)"
GHCBB,"(35.22596153846154, 126.77644230769232)","(35.25, 126.79807692307693)"
HHCDC,"(35.34615384615385, 126.75480769230771)","(35.37019230769231, 126.77644230769232)"
HHCDD,"(35.34615384615385, 126.77644230769232)","(35.37019230769231, 126.79807692307693)"
HHCDB,"(35.37019230769231, 126.77644230769232)","(35.394230769230774, 126.79807692307693)"
IHDCC,"(35.53846153846154, 126.79807692307693)","(35.5625, 126.81971153846155)"
IHDCA,"(35.5625, 126.79807692307693)","(35.58653846153847, 126.81971153846155)"
IHDDC,"(35.53846153846154, 126.84134615384616)","(35.5625, 126.86298076923077)"
IHDDD,"(35.53846153846154, 126.86298076923077)","(35.5625, 126.88461538461539)"
IHDDB,"(35.5625, 126.86298076923077)","(35.58653846153847, 126.88461538461539)"
IHDBA,"(35.61057692307693, 126.84134615384616)","(35.63461538461539, 126.86298076923077)"
IHBDC,"(35.63461538461539, 126.84134615384616)","(35.65865384615385, 126.86298076923077)"
IHBDA,"(35.65865384615385, 126.84134615384616)","(35.68269230769231, 126.86298076923077)"
IHBDB,"(35.65865384615385, 126.86298076923077)","(35.68269230769231, 126.88461538461539)"
IIACD,"(35.63461538461539, 126.90625)","(35.65865384615385, 126.92788461538461)"
IIACB,"(35.65865384615385, 126.90625)","(35.68269230769231, 126.92788461538461)"
IIAAA,"(35.706730769230774, 126.88461538461539)","(35.73076923076923, 126.90625)"
IIAAD,"(35.68269230769231, 126.90625)","(35.706730769230774, 126.92788461538461)"
JICCC,"(35.73076923076923, 126.88461538461539)","(35.75480769230769, 126.90625)"
JICCA,"(35.75480769230769, 126.88461538461539)","(35.77884615384616, 126.90625)"
JICAC,"(35.77884615384616, 126.88461538461539)","(35.80288461538462, 126.90625)"
JICAA,"(35.80288461538462, 126.88461538461539)","(35.82692307692308, 126.90625)"
JICAB,"(35.80288461538462, 126.90625)","(35.82692307692308, 126.92788461538461)"
JICBD,"(35.77884615384616, 126.94951923076923)","(35.80288461538462, 126.97115384615384)"
JICBB,"(35.80288461538462, 126.94951923076923)","(35.82692307692308, 126.97115384615384)"
JIADD,"(35.82692307692308, 126.94951923076923)","(35.85096153846154, 126.97115384615384)"
JIADB,"(35.85096153846154, 126.94951923076923)","(35.875, 126.97115384615384)"
JIABD,"(35.875, 126.94951923076923)","(35.89903846153846, 126.97115384615384)"
JIABB,"(35.89903846153846, 126.94951923076923)","(35.92307692307692, 126.97115384615384)"
JRBAA,"(35.89903846153846, 128.52884615384613)","(35.92307692307692, 128.55048076923075)"
JRBAB,"(35.89903846153846, 128.55048076923075)","(35.92307692307692, 128.57211538461536)"
JRBBA,"(35.89903846153846, 128.57211538461536)","(35.92307692307692, 128.59375)"
JRBBD,"(35.875, 128.59375)","(35.89903846153846, 128.6153846153846)"
JRBBB,"(35.89903846153846, 128.59375)","(35.92307692307692, 128.6153846153846)"
JSACD,"(35.82692307692308, 128.63701923076923)","(35.85096153846154, 128.65865384615387)"
JSACB,"(35.85096153846154, 128.63701923076923)","(35.875, 128.65865384615387)"
JSAAA,"(35.89903846153846, 128.6153846153846)","(35.92307692307692, 128.63701923076923)"
JSAAD,"(35.875, 128.63701923076923)","(35.89903846153846, 128.65865384615387)"
JSAAB,"(35.89903846153846, 128.63701923076923)","(35.92307692307692, 128.65865384615387)"
JVADC,"(35.82692307692308, 129.17788461538464)","(35.85096153846154, 129.19951923076925)"
JVADA,"(35.85096153846154, 129.17788461538464)","(35.875, 129.19951923076925)"
JVADB,"(35.85096153846154, 129.19951923076925)","(35.875, 129.22115384615387)"
JVDAC,"(35.77884615384616, 129.22115384615387)","(35.80288461538462, 129.24278846153848)"
JVDAD,"(35.77884615384616, 129.24278846153848)","(35.80288461538462, 129.2644230769231)"
JVDBA,"(35.80288461538462, 129.2644230769231)","(35.82692307692308, 129.2860576923077)"
JVDBD,"(35.77884615384616, 129.2860576923077)","(35.80288461538462, 129.30769230769232)"
JVDBB,"(35.80288461538462, 129.2860576923077)","(35.82692307692308, 129.30769230769232)"
JVBCA,"(35.85096153846154, 129.22115384615387)","(35.875, 129.24278846153848)"
JVBCD,"(35.82692307692308, 129.24278846153848)","(35.85096153846154, 129.2644230769231)"
JVBCB,"(35.85096153846154, 129.24278846153848)","(35.875, 129.2644230769231)"
JWCAA,"(35.80288461538462, 129.30769230769232)","(35.82692307692308, 129.32932692307693)"
JWCAD,"(35.77884615384616, 129.32932692307693)","(35.80288461538462, 129.35096153846155)"
JWCAB,"(35.80288461538462, 129.32932692307693)","(35.82692307692308, 129.35096153846155)"
KICDD,"(35.92307692307692, 126.94951923076923)","(35.94711538461538, 126.97115384615384)"
KICDB,"(35.94711538461538, 126.94951923076923)","(35.97115384615384, 126.97115384615384)"
KICBA,"(35.99519230769231, 126.92788461538461)","(36.01923076923077, 126.94951923076923)"
KIADC,"(36.01923076923077, 126.92788461538461)","(36.043269230769226, 126.94951923076923)"
KIADA,"(36.043269230769226, 126.92788461538461)","(36.06730769230769, 126.94951923076923)"
KIADB,"(36.043269230769226, 126.94951923076923)","(36.06730769230769, 126.97115384615384)"
KIBCD,"(36.01923076923077, 126.99278846153845)","(36.043269230769226, 127.01442307692307)"
KIBAC,"(36.06730769230769, 126.97115384615384)","(36.09134615384615, 126.99278846153845)"
KIBAA,"(36.09134615384615, 126.97115384615384)","(36.11538461538461, 126.99278846153845)"
KIBBC,"(36.06730769230769, 127.01442307692307)","(36.09134615384615, 127.03605769230768)"
KIBBD,"(36.06730769230769, 127.03605769230768)","(36.09134615384615, 127.0576923076923)"
KIBBB,"(36.09134615384615, 127.03605769230768)","(36.11538461538461, 127.0576923076923)"
KPABC,"(36.06730769230769, 128.1394230769231)","(36.09134615384615, 128.1610576923077)"
KPABA,"(36.09134615384615, 128.1394230769231)","(36.11538461538461, 128.1610576923077)"
KPABD,"(36.06730769230769, 128.1610576923077)","(36.09134615384615, 128.18269230769232)"
KPBAC,"(36.06730769230769, 128.18269230769232)","(36.09134615384615, 128.20432692307693)"
KPBAA,"(36.09134615384615, 128.18269230769232)","(36.11538461538461, 128.20432692307693)"
KPBAD,"(36.06730769230769, 128.20432692307693)","(36.09134615384615, 128.22596153846155)"
KPBBC,"(36.06730769230769, 128.22596153846155)","(36.09134615384615, 128.24759615384616)"
KPBBA,"(36.09134615384615, 128.22596153846155)","(36.11538461538461, 128.24759615384616)"
KQAAC,"(36.06730769230769, 128.26923076923077)","(36.09134615384615, 128.2908653846154)"
KQAAA,"(36.09134615384615, 128.26923076923077)","(36.11538461538461, 128.2908653846154)"
KQAAB,"(36.09134615384615, 128.2908653846154)","(36.11538461538461, 128.3125)"
KQADC,"(36.01923076923077, 128.3125)","(36.043269230769226, 128.3341346153846)"
KQADD,"(36.01923076923077, 128.3341346153846)","(36.043269230769226, 128.35576923076923)"
KQABA,"(36.09134615384615, 128.3125)","(36.11538461538461, 128.3341346153846)"
KQABD,"(36.06730769230769, 128.3341346153846)","(36.09134615384615, 128.35576923076923)"
KQABB,"(36.09134615384615, 128.3341346153846)","(36.11538461538461, 128.35576923076923)"
KQDBC,"(35.97115384615384, 128.39903846153845)","(35.99519230769231, 128.42067307692307)"
KQDBA,"(35.99519230769231, 128.39903846153845)","(36.01923076923077, 128.42067307692307)"
KQDBD,"(35.97115384615384, 128.42067307692307)","(35.99519230769231, 128.44230769230768)"
KQBCB,"(36.043269230769226, 128.37740384615384)","(36.06730769230769, 128.39903846153845)"
KRCCC,"(35.92307692307692, 128.44230769230768)","(35.94711538461538, 128.4639423076923)"
KRCCA,"(35.94711538461538, 128.44230769230768)","(35.97115384615384, 128.4639423076923)"
KRCCD,"(35.92307692307692, 128.4639423076923)","(35.94711538461538, 128.4855769230769)"
KRCAA,"(35.99519230769231, 128.44230769230768)","(36.01923076923077, 128.4639423076923)"
KRCAB,"(35.99519230769231, 128.4639423076923)","(36.01923076923077, 128.4855769230769)"
KRCDC,"(35.92307692307692, 128.4855769230769)","(35.94711538461538, 128.50721153846152)"
KRCDD,"(35.92307692307692, 128.50721153846152)","(35.94711538461538, 128.52884615384613)"
KRCDB,"(35.94711538461538, 128.50721153846152)","(35.97115384615384, 128.52884615384613)"
LIDDD,"(36.11538461538461, 127.03605769230768)","(36.13942307692307, 127.0576923076923)"
LIDBC,"(36.16346153846153, 127.01442307692307)","(36.1875, 127.03605769230768)"
LIDBA,"(36.1875, 127.01442307692307)","(36.21153846153846, 127.03605769230768)"
LIBDC,"(36.21153846153846, 127.01442307692307)","(36.23557692307692, 127.03605769230768)"
LIBDA,"(36.23557692307692, 127.01442307692307)","(36.25961538461539, 127.03605769230768)"
LIBDB,"(36.23557692307692, 127.03605769230768)","(36.25961538461539, 127.0576923076923)"
LJACD,"(36.21153846153846, 127.07932692307693)","(36.23557692307692, 127.10096153846155)"
LJACB,"(36.23557692307692, 127.07932692307693)","(36.25961538461539, 127.10096153846155)"
LJAAD,"(36.25961538461539, 127.07932692307693)","(36.28365384615385, 127.10096153846155)"
LLBAC,"(36.25961538461539, 127.49038461538461)","(36.28365384615385, 127.51201923076923)"
LLBAA,"(36.28365384615385, 127.49038461538461)","(36.30769230769231, 127.51201923076923)"
LLBAD,"(36.25961538461539, 127.51201923076923)","(36.28365384615385, 127.53365384615384)"
LLBBC,"(36.25961538461539, 127.53365384615384)","(36.28365384615385, 127.55528846153845)"
LLBBA,"(36.28365384615385, 127.53365384615384)","(36.30769230769231, 127.55528846153845)"
LLBBB,"(36.28365384615385, 127.55528846153845)","(36.30769230769231, 127.57692307692308)"
LMACC,"(36.21153846153846, 127.57692307692308)","(36.23557692307692, 127.59855769230771)"
LMACA,"(36.23557692307692, 127.57692307692308)","(36.25961538461539, 127.59855769230771)"
LMACD,"(36.21153846153846, 127.59855769230771)","(36.23557692307692, 127.62019230769232)"
LMAAA,"(36.28365384615385, 127.57692307692308)","(36.30769230769231, 127.59855769230771)"
LMAAD,"(36.25961538461539, 127.59855769230771)","(36.28365384615385, 127.62019230769232)"
LMAAB,"(36.28365384615385, 127.59855769230771)","(36.30769230769231, 127.62019230769232)"
LMADC,"(36.21153846153846, 127.62019230769232)","(36.23557692307692, 127.64182692307693)"
LMADD,"(36.21153846153846, 127.64182692307693)","(36.23557692307692, 127.66346153846155)"
LMDBC,"(36.16346153846153, 127.70673076923077)","(36.1875, 127.72836538461539)"
LMDBA,"(36.1875, 127.70673076923077)","(36.21153846153846, 127.72836538461539)"
LMDBD,"(36.16346153846153, 127.72836538461539)","(36.1875, 127.75)"
LMBCC,"(36.21153846153846, 127.66346153846155)","(36.23557692307692, 127.68509615384616)"
LMBCB,"(36.23557692307692, 127.68509615384616)","(36.25961538461539, 127.70673076923077)"
LMBDA,"(36.23557692307692, 127.70673076923077)","(36.25961538461539, 127.72836538461539)"
LMBDB,"(36.23557692307692, 127.72836538461539)","(36.25961538461539, 127.75)"
LNCAC,"(36.16346153846153, 127.75)","(36.1875, 127.77163461538461)"
LNCAD,"(36.16346153846153, 127.77163461538461)","(36.1875, 127.79326923076923)"
LNCAB,"(36.1875, 127.77163461538461)","(36.21153846153846, 127.79326923076923)"
LOCDC,"(36.11538461538461, 127.96634615384616)","(36.13942307692307, 127.98798076923077)"
LOCDA,"(36.13942307692307, 127.96634615384616)","(36.16346153846153, 127.98798076923077)"
LOCDD,"(36.11538461538461, 127.98798076923077)","(36.13942307692307, 128.0096153846154)"
LODCA,"(36.13942307692307, 128.0096153846154)","(36.16346153846153, 128.03125)"
LODCB,"(36.13942307692307, 128.03125)","(36.16346153846153, 128.0528846153846)"
LODDA,"(36.13942307692307, 128.0528846153846)","(36.16346153846153, 128.07451923076923)"
LODDB,"(36.13942307692307, 128.07451923076923)","(36.16346153846153, 128.09615384615384)"
LPCCA,"(36.13942307692307, 128.09615384615384)","(36.16346153846153, 128.11778846153845)"
LPCCB,"(36.13942307692307, 128.11778846153845)","(36.16346153846153, 128.1394230769231)"
LPCDA,"(36.13942307692307, 128.1394230769231)","(36.16346153846153, 128.1610576923077)"
